binary_id,sid,cwe,class_count,nearest_same_dist,near_same_count,near_labels,has_cwe_token,tokens,exact_same_near,exact_other_near,entry_line,high_pc,body_len,insn_count,calls
BIN_8317956,28221,CWE-196,11,1,4,CWE-196@28217|CWE-196@28219|CWE-196@28220|CWE-196@28226,False,,False,,17,121,121,40,globalreturnstrueorfalse|rand|rand|printintline|rand|rand|exit|printintline
BIN_8345317,18969,CWE-188,21,2,3,CWE-188@18964|CWE-188@18971|CWE-188@18972,False,,False,,17,111,111,33,globalreturnstrueorfalse|printintline|printintline|printintline|printintline
BIN_8345706,10984,CWE-123,43,4,1,CWE-123@10988,True,CWE123_Write_What_Where_Condition__listen_socket_33|CWE123_Write_What_Where_Condition__listen_socket_3310entry_goodEv|CWE123_Write_What_Where_Condition__listen_,False,,-1,-1,665,130,memset
BIN_8398792,41720,CWE-510,17,1,5,CWE-510@41716|CWE-510@41721|CWE-510@41722|CWE-510@41723|CWE-510@41724,False,,True,,50,700,700,145,memset|strcmp|printline
BIN_8403210,47254,CWE-688,5,1,6,CWE-688@47249|CWE-688@47250|CWE-688@47251|CWE-688@47253|CWE-688@47255|CWE-688@47256|CWE-690@47257,False,,True,,19,66,66,18,sprintf|printline
BIN_8404934,41750,CWE-510,17,1,5,CWE-510@41745|CWE-510@41746|CWE-510@41747|CWE-510@41749|CWE-510@41751,False,,False,,38,659,659,136,memset|strcmp|printline
BIN_8412277,46305,CWE-666,34,1,9,CWE-666@46300|CWE-666@46301|CWE-666@46302|CWE-666@46303|CWE-666@46304|CWE-666@46306|CWE-666@46307|CWE-666@46308|CWE-666@46310,False,,True,,41,745,745,148,strlen|memset|strchr|strchr|printline
BIN_8419112,42570,CWE-588,22,2,6,CWE-588@42565|CWE-588@42566|CWE-588@42567|CWE-588@42568|CWE-588@42572|CWE-588@42574,False,,True,,18,57,57,16,printstructline
BIN_8463709,46286,CWE-666,34,2,6,CWE-666@46282|CWE-666@46283|CWE-666@46284|CWE-666@46289|CWE-666@46290|CWE-666@46291,False,,True,,41,745,745,148,strlen|memset|strchr|strchr|printline
BIN_8495008,37892,CWE-404,10,1,5,CWE-404@37888|CWE-404@37889|CWE-404@37891|CWE-404@37893|CWE-404@37894,False,,False,,36,65,65,18,badsink
BIN_8496894,40985,CWE-459,10,1,8,CWE-459@40980|CWE-459@40982|CWE-459@40983|CWE-459@40984|CWE-459@40986|CWE-459@40988|CWE-459@40989|CWE-459@40990,False,,True,,28,173,173,41,fwrite|fclose
BIN_8502074,42521,CWE-588,22,2,5,CWE-588@42516|CWE-588@42517|CWE-588@42518|CWE-588@42523|CWE-588@42525,True,CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_07|CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_0710entry_goodEv|CWE588_Attempt,False,,-1,-1,69,19,printintline
BIN_8544255,39395,CWE-426,45,2,5,CWE-426@39390|CWE-426@39391|CWE-426@39392|CWE-426@39397|CWE-426@39400,False,,True,,40,213,213,40,globalreturnstrue|system|printline|exit
BIN_8556812,41857,CWE-526,9,1,3,CWE-526@41854|CWE-526@41855|CWE-526@41856|CWE-546@41858|CWE-546@41859|CWE-546@41861|CWE-546@41862,False,,True,CWE-546@41861,17,39,39,13,getenv|printline
BIN_8564342,41890,CWE-546,35,1,8,CWE-546@41885|CWE-546@41886|CWE-546@41887|CWE-546@41888|CWE-546@41889|CWE-546@41891|CWE-546@41893|CWE-546@41895,False,,True,,17,31,31,11,printline
BIN_8569542,40964,CWE-459,10,1,8,CWE-459@40959|CWE-459@40960|CWE-459@40961|CWE-459@40962|CWE-459@40963|CWE-459@40965|CWE-459@40966|CWE-459@40968,False,,False,,41,140,140,36,_mkstemp|fdopen|fwrite|fclose
BIN_8596009,42515,CWE-588,22,1,3,CWE-587@42510|CWE-587@42511|CWE-587@42513|CWE-587@42514|CWE-588@42516|CWE-588@42517|CWE-588@42518,True,CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_01|CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_0110entry_goodEv|CWE588_Attempt,True,,-1,-1,58,16,printintline
BIN_8597191,41916,CWE-546,35,2,4,CWE-546@41912|CWE-546@41918|CWE-546@41920|CWE-546@41921,False,,False,,23,40,40,13,printline
BIN_8599567,32126,CWE-364,7,1,5,CWE-364@32121|CWE-364@32122|CWE-364@32124|CWE-364@32125|CWE-364@32127,True,CWE364_Signal_Handler_Race_Condition__basic_17StructSigAtomicBad|CWE364_Signal_Handler_Race_Condition__basic_17StructSigAtomicGood,False,,43,216,216,46,signal|free|malloc|exit|signal|free
BIN_8602543,10922,CWE-123,43,1,6,CWE-123@10918|CWE-123@10921|CWE-123@10923|CWE-123@10924|CWE-123@10926|CWE-123@10927,False,,True,,31,200,200,49,fgets|printline|exit
BIN_8607905,32115,CWE-364,7,1,6,CWE-364@32110|CWE-364@32111|CWE-364@32113|CWE-364@32116|CWE-364@32118|CWE-364@32119,True,CWE364_Signal_Handler_Race_Condition__basic_06StructSigAtomicBad|CWE364_Signal_Handler_Race_Condition__basic_06StructSigAtomicGood,False,,48,203,203,43,signal|free|malloc|exit|signal|free
BIN_8628679,52886,CWE-773,20,1,2,CWE-773@52887|CWE-773@52891,False,,True,,18,94,94,23,fopen|fopen|fclose
BIN_8633367,53003,CWE-775,26,1,5,CWE-775@52999|CWE-775@53002|CWE-775@53004|CWE-775@53005|CWE-775@53007,False,,False,,18,98,98,26,fopen
BIN_8650693,41837,CWE-511,27,1,3,CWE-511@41832|CWE-511@41833|CWE-511@41838|CWE-526@41841|CWE-526@41842,False,,False,,28,59,59,18,_time64
BIN_8657406,41558,CWE-478,6,1,8,CWE-478@41553|CWE-478@41554|CWE-478@41555|CWE-478@41556|CWE-478@41557|CWE-478@41559|CWE-478@41562|CWE-478@41563,False,,True,,22,132,132,41,rand|printline
BIN_8677975,35114,CWE-390,34,1,8,CWE-390@35109|CWE-390@35110|CWE-390@35112|CWE-390@35113|CWE-390@35115|CWE-390@35117|CWE-390@35118|CWE-390@35119,False,,True,,23,210,210,40,printline|fgets|printline
BIN_8780985,31025,CWE-242,8,1,5,CWE-242@31020|CWE-242@31021|CWE-242@31026|CWE-242@31027|CWE-242@31029|CWE-252@31030,False,,False,,19,93,93,26,gets|printline|exit|printline
BIN_8781695,35180,CWE-390,34,2,2,CWE-390@35177|CWE-390@35178|CWE-391@35184|CWE-391@35185,False,,False,,20,99,99,26,sqrt|printdoubleline
BIN_8832271,37868,CWE-404,10,2,4,CWE-404@37870|CWE-404@37871|CWE-404@37872|CWE-404@37873,False,,True,,27,74,74,21,fclose
BIN_8850363,39393,CWE-426,45,1,5,CWE-426@39389|CWE-426@39390|CWE-426@39391|CWE-426@39392|CWE-426@39397,False,,False,,40,217,217,41,system|printline|exit
BIN_8950290,408,CWE-135,24,1,3,CWE-135@409|CWE-135@411|CWE-135@412,False,,True,,24,129,129,34,strlen|___chkstk_ms|wcscpy|printline
BIN_8993648,46360,CWE-666,34,1,5,CWE-666@46355|CWE-666@46356|CWE-666@46357|CWE-666@46358|CWE-666@46361,False,,False,,41,780,780,153,strlen|memset|strchr|strchr|printline
BIN_9018748,41145,CWE-469,19,1,5,CWE-469@41143|CWE-469@41144|CWE-469@41148|CWE-469@41149|CWE-469@41150,False,,False,,21,125,125,32,strchr|exit|printunsignedline
BIN_9031669,35152,CWE-390,34,1,6,CWE-390@35147|CWE-390@35148|CWE-390@35149|CWE-390@35150|CWE-390@35151|CWE-390@35154,False,,False,,22,72,72,19,fopen|fclose
BIN_9089105,35287,CWE-396,25,1,5,CWE-396@35282|CWE-396@35283|CWE-396@35284|CWE-396@35285|CWE-396@35286|CWE-397@35291,True,CWE396_Catch_Generic_Exception__exception_and_domain_error_16|CWE396_Catch_Generic_Exception__exception_and_domain_error_1610entry_goodEv|CWE396_Catch_Generic_E,True,,-1,-1,368,102,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|_unwind_resume|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume|__cxa_end_catch|_unwind_resume
BIN_9118746,28225,CWE-196,11,1,2,CWE-196@28220|CWE-196@28226|CWE-197@28228,False,,False,,17,55,55,20,rand|rand|printintline
BIN_9162518,39398,CWE-426,45,1,4,CWE-426@39397|CWE-426@39400|CWE-426@39401|CWE-426@39403,False,,True,,40,218,218,41,system|printline|exit
BIN_9237243,35199,CWE-391,25,1,8,CWE-391@35194|CWE-391@35196|CWE-391@35197|CWE-391@35200|CWE-391@35201|CWE-391@35202|CWE-391@35203|CWE-391@35204,False,,True,,21,56,56,16,sqrt|printdoubleline
BIN_9253537,47172,CWE-681,19,1,6,CWE-681@47167|CWE-681@47168|CWE-681@47169|CWE-681@47170|CWE-681@47171|CWE-681@47176,False,,True,,25,156,156,37,fgets|atof|printline|printfloatline
BIN_9259915,35116,CWE-390,34,1,8,CWE-390@35112|CWE-390@35113|CWE-390@35115|CWE-390@35117|CWE-390@35118|CWE-390@35119|CWE-390@35120|CWE-390@35121,False,,False,,22,211,211,40,printline|fgets|printline
BIN_9261071,46402,CWE-672,8,2,6,CWE-672@46397|CWE-672@46398|CWE-672@46400|CWE-672@46405|CWE-672@46406|CWE-672@46407,True,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_33|CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_3310entry_goodEv|CWE672,False,,-1,-1,394,100,.text$_znst7__cxx114listiisaiieec1ev|_znst7__cxx114listiisaiieec1ev|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiieec1erks2_|_znst7__cxx114listiisaiieec1erks2_|.text$_znst14_list_iteratoriiec1ev|_znst14_list_iteratoriiec1ev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znst7__cxx114listiisaiiee5beginev|_znst7__cxx114listiisaiiee5beginev|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|.text$_znst7__cxx114listiisaiiee5clearev|_znst7__cxx114listiisaiiee5clearev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|_znsolsei|.text$_znst14_list_iteratoriieppei|_znst14_list_iteratoriieppei|.text$_znst7__cxx114listiisaiiee3endev|_znst7__cxx114listiisaiiee3endev|.text$_zstnerkst14_list_iteratoriies2_|_zstnerkst14_list_iteratoriies2_|_znsolsepfrsos_e|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|_unwind_resume
BIN_9273189,41162,CWE-469,19,1,6,CWE-469@41158|CWE-469@41159|CWE-469@41160|CWE-469@41163|CWE-469@41164|CWE-469@41167,False,,False,,21,268,268,62,globalreturnstrueorfalse|wcschr|exit|printunsignedline|wcschr|exit|printunsignedline
BIN_9273197,35092,CWE-390,34,1,2,CWE-377@35087|CWE-377@35091|CWE-390@35093|CWE-390@35095,True,CWE390_Error_Without_Action__empty_catch_01|CWE390_Error_Without_Action__empty_catch_0110entry_goodEv|CWE390_Error_Without_Action__empty_catch_019entry_badEv|CW,True,,-1,-1,259,77,.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceec1is3_eepkcrks3_|_znst7__cxx1112basic_stringicst11char_traitsicesaiceec1is3_eepkcrks3_|.text$_znst15__new_allocatoriced2ev|_znst15__new_allocatoriced2ev|rand|rand|.text$_znkst7__cxx1112basic_stringicst11char_traitsicesaicee6substreyy|_znkst7__cxx1112basic_stringicst11char_traitsicesaicee6substreyy|.text$_znkst7__cxx1112basic_stringicst11char_traitsicesaicee5c_strev|_znkst7__cxx1112basic_stringicst11char_traitsicesaicee5c_strev|printline|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|.text$_znst15__new_allocatoriced2ev|_znst15__new_allocatoriced2ev|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|.text$_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_znst7__cxx1112basic_stringicst11char_traitsicesaiceed1ev|_unwind_resume|__cxa_begin_catch|__cxa_end_catch
BIN_9311336,28216,CWE-196,11,1,5,CWE-196@28214|CWE-196@28215|CWE-196@28217|CWE-196@28219|CWE-196@28220,False,,False,,22,65,65,22,rand|rand|printintline
BIN_9317734,41835,CWE-511,27,2,5,CWE-511@41830|CWE-511@41831|CWE-511@41832|CWE-511@41833|CWE-511@41838,False,,False,,28,72,72,21,_time64
BIN_9323314,41732,CWE-510,17,1,5,CWE-510@41727|CWE-510@41728|CWE-510@41729|CWE-510@41731|CWE-510@41737,False,,False,,44,722,722,148,memset|strcmp|printline
BIN_9327798,46297,CWE-666,34,1,7,CWE-666@46293|CWE-666@46294|CWE-666@46295|CWE-666@46298|CWE-666@46300|CWE-666@46301|CWE-666@46302,False,,True,,54,757,757,150,staticreturnstrue|strlen|memset|strchr|strchr|printline
BIN_9339287,10888,CWE-123,43,2,3,CWE-123@10883|CWE-123@10886|CWE-123@10890,True,CWE123_Write_What_Where_Condition__connect_socket_33|CWE123_Write_What_Where_Condition__connect_socket_3310entry_goodEv|CWE123_Write_What_Where_Condition__conne,False,,-1,-1,549,105,memset
BIN_9371510,10987,CWE-123,43,1,1,CWE-123@10988,False,,False,,121,168,168,41,badsource
BIN_9515978,41183,CWE-475,18,2,5,CWE-475@41178|CWE-475@41179|CWE-475@41180|CWE-475@41181|CWE-475@41185,False,,False,,19,234,234,42,memcpy|printline
BIN_9516649,46392,CWE-672,8,1,8,CWE-672@46387|CWE-672@46388|CWE-672@46389|CWE-672@46390|CWE-672@46391|CWE-672@46393|CWE-672@46394|CWE-672@46397,True,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_13|CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_1310entry_goodEv|CWE672,True,,-1,-1,364,94,.text$_znst7__cxx114listiisaiieec1ev|_znst7__cxx114listiisaiieec1ev|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst14_list_iteratoriiec1ev|_znst14_list_iteratoriiec1ev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znst7__cxx114listiisaiiee5beginev|_znst7__cxx114listiisaiiee5beginev|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|.text$_znst7__cxx114listiisaiiee5clearev|_znst7__cxx114listiisaiiee5clearev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|_znsolsei|.text$_znst14_list_iteratoriieppei|_znst14_list_iteratoriieppei|.text$_znst7__cxx114listiisaiiee3endev|_znst7__cxx114listiisaiiee3endev|.text$_zstnerkst14_list_iteratoriies2_|_zstnerkst14_list_iteratoriies2_|_znsolsepfrsos_e|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|_unwind_resume
BIN_9516766,35292,CWE-397,10,1,2,CWE-397@35291|CWE-397@35293,True,CWE397_Throw_Generic_Exception__throw_exception_02|CWE397_Throw_Generic_Exception__throw_exception_0210entry_goodEv|CWE397_Throw_Generic_Exception__throw_except,True,,-1,-1,61,16,__cxa_allocate_exception|.text$_znst9exceptionc1ev|_znst9exceptionc1ev|__cxa_throw
BIN_9540869,10979,CWE-123,43,1,3,CWE-123@10974|CWE-123@10977|CWE-123@10978,False,,True,,52,609,609,118,memset
BIN_9547372,47246,CWE-688,5,1,9,CWE-688@47241|CWE-688@47243|CWE-688@47244|CWE-688@47245|CWE-688@47247|CWE-688@47248|CWE-688@47249|CWE-688@47250|CWE-688@47251,False,,True,,32,74,74,20,staticreturnstrue|sprintf|printline
BIN_9572358,32181,CWE-367,18,1,5,CWE-367@32176|CWE-367@32177|CWE-367@32178|CWE-367@32182|CWE-367@32184,False,,True,,41,363,363,81,fgets|printline|strlen|exit|exit|exit
BIN_9598174,41075,CWE-467,20,1,5,CWE-467@41074|CWE-467@41076|CWE-467@41077|CWE-467@41079|CWE-467@41080,False,,True,,17,90,90,25,malloc|exit|printintline|free
BIN_9627748,7873,CWE-135,24,2,3,CWE-135@7871|CWE-135@7877|CWE-135@7878,False,,False,,21,224,224,57,malloc|exit|wmemset|strlen|calloc|exit|wcscpy|printline|free
BIN_9649649,435,CWE-135,24,1,5,CWE-135@431|CWE-135@432|CWE-135@433|CWE-135@434|CWE-135@436,False,,False,,35,58,58,16,
BIN_9698941,37869,CWE-404,10,1,5,CWE-404@37870|CWE-404@37871|CWE-404@37872|CWE-404@37873|CWE-404@37874,False,,True,,27,74,74,21,fclose
BIN_9736034,46311,CWE-666,34,1,5,CWE-666@46306|CWE-666@46307|CWE-666@46308|CWE-666@46310|CWE-666@46312,False,,False,,47,757,757,150,strlen|memset|strchr|strchr|printline
BIN_9739985,41658,CWE-483,9,2,4,CWE-483@41653|CWE-483@41654|CWE-483@41656|CWE-483@41660|CWE-484@41663,False,,False,,17,124,124,36,rand|printline|printline
BIN_9798849,53010,CWE-775,26,1,3,CWE-775@53005|CWE-775@53007|CWE-775@53009,True,CWE775_Missing_Release_of_File_Descriptor_or_Handle__fopen_no_close_45_badData|CWE775_Missing_Release_of_File_Descriptor_or_Handle__fopen_no_close_45_goodB2GDat,False,,28,65,65,16,fopen|badsink
BIN_9871720,52943,CWE-773,20,1,7,CWE-773@52939|CWE-773@52940|CWE-773@52942|CWE-773@52944|CWE-773@52945|CWE-773@52946|CWE-773@52947,False,,True,,27,121,121,32,
BIN_9902339,41601,CWE-480,9,2,6,CWE-480@41597|CWE-480@41598|CWE-480@41599|CWE-480@41603|CWE-480@41604|CWE-480@41605,False,,True,,46,7,7,5,
BIN_9918364,41812,CWE-511,27,1,5,CWE-511@41807|CWE-511@41810|CWE-511@41811|CWE-511@41815|CWE-511@41816,False,,False,,26,76,76,22,_time64|srand|rand
BIN_9933907,35173,CWE-390,34,1,6,CWE-390@35168|CWE-390@35169|CWE-390@35171|CWE-390@35172|CWE-390@35177|CWE-390@35178,False,,True,,20,92,92,24,sqrt|printdoubleline
BIN_9948771,32117,CWE-364,7,1,6,CWE-364@32113|CWE-364@32116|CWE-364@32118|CWE-364@32119|CWE-364@32121|CWE-364@32122,True,CWE364_Signal_Handler_Race_Condition__basic_08StructSigAtomicBad|CWE364_Signal_Handler_Race_Condition__basic_08StructSigAtomicGood,True,,56,202,202,43,staticreturnstrue|signal|free|malloc|exit|signal|free
BIN_9965993,37895,CWE-404,10,1,3,CWE-404@37891|CWE-404@37893|CWE-404@37894,False,,False,,36,77,77,21,
BIN_1012870,46401,CWE-672,8,1,5,CWE-672@46397|CWE-672@46398|CWE-672@46400|CWE-672@46405|CWE-672@46406,True,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_32|CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_3210entry_goodEv|CWE672,False,,-1,-1,481,118,.text$_znst7__cxx114listiisaiieec1ev|_znst7__cxx114listiisaiieec1ev|.text$_znst7__cxx114listiisaiieec1erks2_|_znst7__cxx114listiisaiieec1erks2_|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiiee9push_backeoi|_znst7__cxx114listiisaiiee9push_backeoi|.text$_znst7__cxx114listiisaiieeaserks2_|_znst7__cxx114listiisaiieeaserks2_|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieec1erks2_|_znst7__cxx114listiisaiieec1erks2_|.text$_znst14_list_iteratoriiec1ev|_znst14_list_iteratoriiec1ev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znst7__cxx114listiisaiiee5beginev|_znst7__cxx114listiisaiiee5beginev|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|.text$_znst7__cxx114listiisaiiee5clearev|_znst7__cxx114listiisaiiee5clearev|_zstlsist11char_traitsiceerst13basic_ostreamict_es5_pkc|.text$_znkst14_list_iteratoriiedeev|_znkst14_list_iteratoriiedeev|_znsolsei|.text$_znst14_list_iteratoriieppei|_znst14_list_iteratoriieppei|.text$_znst7__cxx114listiisaiiee3endev|_znst7__cxx114listiisaiiee3endev|.text$_zstnerkst14_list_iteratoriies2_|_zstnerkst14_list_iteratoriies2_|_znsolsepfrsos_e|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|.text$_znst7__cxx114listiisaiieed1ev|_znst7__cxx114listiisaiieed1ev|_unwind_resume
BIN_1014223,41655,CWE-483,9,1,5,CWE-483@41651|CWE-483@41653|CWE-483@41654|CWE-483@41656|CWE-483@41660,False,,False,,17,119,119,35,globalreturnstrue|rand|printline|printline
BIN_1058624,46314,CWE-666,34,2,4,CWE-666@46310|CWE-666@46312|CWE-666@46318|CWE-666@46319,False,,False,,46,759,759,150,strlen|memset|strchr|strchr|printline
BIN_1061651,35251,CWE-396,25,2,3,CWE-396@35248|CWE-396@35249|CWE-396@35253,True,CWE396_Catch_Generic_Exception__dotdotdot_16|CWE396_Catch_Generic_Exception__dotdotdot_1610entry_goodEv|CWE396_Catch_Generic_Exception__dotdotdot_169entry_badEv,True,,-1,-1,274,76,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume
BIN_1081392,47174,CWE-681,19,2,5,CWE-681@47169|CWE-681@47170|CWE-681@47171|CWE-681@47176|CWE-681@47179,False,,True,,33,155,155,37,staticreturnstrue|fgets|atof|printline|printfloatline
BIN_1114212,41112,CWE-468,13,1,6,CWE-468@41107|CWE-468@41109|CWE-468@41113|CWE-468@41114|CWE-468@41115|CWE-468@41117,False,,False,,17,105,105,28,printintline
BIN_1118190,41828,CWE-511,27,1,7,CWE-511@41825|CWE-511@41826|CWE-511@41829|CWE-511@41830|CWE-511@41831|CWE-511@41832|CWE-511@41833,False,,False,,33,69,69,20,_time64
BIN_1180157,10881,CWE-123,43,1,8,CWE-123@10876|CWE-123@10877|CWE-123@10878|CWE-123@10879|CWE-123@10880|CWE-123@10882|CWE-123@10883|CWE-123@10886,False,,True,,52,498,498,95,memset
BIN_1275683,7874,CWE-135,24,3,3,CWE-135@7871|CWE-135@7877|CWE-135@7878,False,,True,,21,198,198,51,malloc|exit|wmemset|strlen|calloc|exit|wcscpy|printline|free
BIN_1280594,39352,CWE-426,45,1,7,CWE-426@39347|CWE-426@39349|CWE-426@39350|CWE-426@39351|CWE-426@39353|CWE-426@39355|CWE-426@39357,False,,True,,42,214,214,40,
BIN_1280987,41792,CWE-511,27,1,6,CWE-511@41787|CWE-511@41788|CWE-511@41789|CWE-511@41790|CWE-511@41791|CWE-511@41795,False,,False,,31,67,67,19,
BIN_1343172,31022,CWE-242,8,1,6,CWE-242@31017|CWE-242@31019|CWE-242@31020|CWE-242@31021|CWE-242@31026|CWE-242@31027,False,,True,,19,88,88,25,globalreturnstrue|gets|printline|exit|printline
BIN_1345675,39455,CWE-426,45,3,4,CWE-426@39451|CWE-426@39458|CWE-426@39459|CWE-426@39460,True,CWE426_Untrusted_Search_Path__wchar_t_popen_33|CWE426_Untrusted_Search_Path__wchar_t_popen_3310entry_goodEv|CWE426_Untrusted_Search_Path__wchar_t_popen_339entry,False,,-1,-1,334,55,wcscpy
BIN_1362201,42524,CWE-588,22,1,5,CWE-588@42523|CWE-588@42525|CWE-588@42527|CWE-588@42528|CWE-588@42529,True,CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_10|CWE588_Attempt_to_Access_Child_of_Non_Structure_Pointer__class_1010entry_goodEv|CWE588_Attempt,True,,-1,-1,71,20,printintline
BIN_1369517,39461,CWE-426,45,1,3,CWE-426@39458|CWE-426@39459|CWE-426@39460,True,CWE426_Untrusted_Search_Path__wchar_t_popen_45_badData|CWE426_Untrusted_Search_Path__wchar_t_popen_45_goodG2BData,False,,60,297,297,41,wcscpy|badsink
BIN_1385906,41617,CWE-481,8,1,5,CWE-481@41612|CWE-481@41613|CWE-481@41618|CWE-481@41619|CWE-481@41622,False,,False,,17,54,54,16,globalreturnstrue|rand|printline
BIN_1401778,46577,CWE-676,9,2,4,CWE-676@46574|CWE-676@46575|CWE-676@46581|CWE-676@46582,True,CWE676_Use_of_Potentially_Dangerous_Function__basic_05|CWE676_Use_of_Potentially_Dangerous_Function__basic_0510entry_goodEv|CWE676_Use_of_Potentially_Dangerous_,False,,-1,-1,60,18,.text$_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|_zstrsicst11char_traitsiceerst13basic_istreamit_t0_es6_ps3_|printline
BIN_1429221,41633,CWE-482,8,1,6,CWE-482@41628|CWE-482@41629|CWE-482@41630|CWE-482@41634|CWE-482@41636|CWE-482@41638,False,,True,,17,55,55,18,printintline|printintline
BIN_1430751,10891,CWE-123,43,1,3,CWE-123@10886|CWE-123@10890|CWE-123@10894,False,,False,,108,168,168,41,badsource
BIN_1455949,41852,CWE-526,9,1,5,CWE-526@41849|CWE-526@41851|CWE-526@41854|CWE-526@41855|CWE-526@41856,False,,False,,17,52,52,16,getenv|printline
BIN_1474416,18961,CWE-188,21,1,4,CWE-188@18959|CWE-188@18960|CWE-188@18963|CWE-188@18964,False,,False,,23,74,74,23,printintline|printintline
BIN_1501184,35257,CWE-396,25,1,3,CWE-396@35253|CWE-396@35258|CWE-396@35262,True,CWE396_Catch_Generic_Exception__exception_04|CWE396_Catch_Generic_Exception__exception_0410entry_goodEv|CWE396_Catch_Generic_Exception__exception_049entry_badEv,False,,-1,-1,305,86,rand|__cxa_allocate_exception|_znst12out_of_rangec1epkc|__cxa_throw|rand|__cxa_allocate_exception|_znst12domain_errorc1epkc|__cxa_throw|printline|__cxa_free_exception|__cxa_free_exception|_unwind_resume|__cxa_begin_catch|printline|__cxa_end_catch|__cxa_end_catch|_unwind_resume
BIN_1507965,41946,CWE-546,35,1,4,CWE-546@41943|CWE-546@41944|CWE-546@41945|CWE-546@41947|CWE-561@41948|CWE-562@41951,False,,False,,17,50,50,16,printline
BIN_1512908,41738,CWE-510,17,1,5,CWE-510@41737|CWE-510@41739|CWE-510@41740|CWE-510@41741|CWE-510@41743,False,,True,,44,637,637,133,memset|strcmp|printline
