binary_id,kind,embedded_label,submission_label,diff
BIN_5846099,wrapper,0,0,False
BIN_5846930,injected,1,1,False
BIN_5847418,wrapper,1,1,False
BIN_5847458,injected,1,1,False
BIN_5847561,wrapper,1,1,False
BIN_5847736,injected,0,0,False
BIN_5848397,injected,1,1,False
BIN_5848587,injected,1,1,False
BIN_5849017,wrapper,0,0,False
BIN_5850243,injected,1,1,False
BIN_5850506,wrapper,1,1,False
BIN_5851960,wrapper,1,1,False
BIN_5852916,injected,0,0,False
BIN_5853598,wrapper,0,0,False
BIN_5853703,injected,0,0,False
BIN_5853898,injected,1,1,False
BIN_5854688,wrapper,1,1,False
BIN_5854741,wrapper,1,1,False
BIN_5857280,injected,1,1,False
BIN_5857680,injected,1,1,False
BIN_5858298,injected,1,1,False
BIN_5858452,wrapper,0,0,False
BIN_5859543,injected,0,0,False
BIN_5859800,wrapper,0,0,False
BIN_5860179,wrapper,0,0,False
BIN_5860399,injected,0,0,False
BIN_5860890,wrapper,0,0,False
BIN_5861187,wrapper,0,0,False
BIN_5862172,wrapper,0,0,False
BIN_5862916,wrapper,0,0,False
BIN_5863548,injected,1,1,False
BIN_5863584,wrapper,0,0,False
BIN_5864565,wrapper,0,0,False
BIN_5864638,wrapper,0,0,False
BIN_5864912,injected,1,1,False
BIN_5865094,wrapper,1,1,False
BIN_5865318,wrapper,1,1,False
BIN_5866358,injected,1,1,False
BIN_5866532,wrapper,1,1,False
BIN_5866700,injected,0,0,False
BIN_5867133,wrapper,1,1,False
BIN_5868200,wrapper,0,0,False
BIN_5868621,injected,0,0,False
BIN_5868780,wrapper,1,1,False
BIN_5870203,wrapper,1,1,False
BIN_5870677,wrapper,0,0,False
BIN_5871406,wrapper,1,1,False
BIN_5871665,wrapper,1,1,False
BIN_5872115,wrapper,1,1,False
BIN_5872159,wrapper,0,0,False
BIN_5872363,wrapper,0,0,False
BIN_5873096,wrapper,0,0,False
BIN_5873290,injected,1,1,False
BIN_5873807,wrapper,1,1,False
BIN_5874060,injected,1,1,False
BIN_5876440,wrapper,0,0,False
BIN_5876614,wrapper,1,1,False
BIN_5877469,injected,1,1,False
BIN_5877592,injected,1,1,False
BIN_5877604,wrapper,0,0,False
BIN_5877775,wrapper,1,1,False
BIN_5877908,wrapper,1,1,False
BIN_5878307,injected,1,1,False
BIN_5878577,injected,0,0,False
BIN_5879167,wrapper,1,1,False
BIN_5879640,injected,1,1,False
BIN_5881077,wrapper,0,0,False
BIN_5881360,injected,0,0,False
BIN_5881427,wrapper,1,1,False
BIN_5881703,injected,1,1,False
BIN_5882671,wrapper,0,0,False
BIN_5882977,wrapper,1,1,False
BIN_5883296,wrapper,1,1,False
BIN_5883407,injected,1,1,False
BIN_5884114,injected,0,0,False
BIN_5884397,injected,0,0,False
BIN_5885014,wrapper,0,0,False
BIN_5887176,wrapper,0,0,False
BIN_5887337,injected,0,0,False
BIN_5887442,wrapper,1,1,False
BIN_5887707,wrapper,1,1,False
BIN_5887954,wrapper,1,1,False
BIN_5888426,injected,1,1,False
BIN_5888502,injected,1,1,False
BIN_5888679,wrapper,1,1,False
BIN_5888943,wrapper,1,1,False
BIN_5890247,injected,0,0,False
BIN_5890819,wrapper,0,0,False
BIN_5890890,injected,1,1,False
BIN_5891287,injected,0,0,False
BIN_5891873,injected,0,0,False
BIN_5891977,wrapper,0,0,False
BIN_5892472,wrapper,0,0,False
BIN_5892483,wrapper,1,1,False
BIN_5892811,wrapper,1,1,False
BIN_5893468,wrapper,1,1,False
BIN_5895387,wrapper,1,1,False
BIN_5895750,injected,1,1,False
BIN_5895883,injected,0,0,False
BIN_5895982,wrapper,0,0,False
BIN_5897115,wrapper,0,0,False
BIN_5897471,injected,1,1,False
BIN_5898196,injected,1,1,False
BIN_5899341,wrapper,1,1,False
BIN_5899371,wrapper,0,0,False
BIN_5900474,wrapper,0,0,False
BIN_5900531,injected,0,0,False
BIN_5900746,injected,0,0,False
BIN_5901140,wrapper,0,0,False
BIN_5902019,wrapper,1,1,False
BIN_5902146,injected,1,1,False
BIN_5904094,wrapper,0,0,False
BIN_5905428,wrapper,0,0,False
BIN_5905603,wrapper,1,1,False
BIN_5906159,wrapper,0,0,False
BIN_5907001,wrapper,1,1,False
BIN_5907939,wrapper,0,0,False
BIN_5908060,injected,0,0,False
BIN_5909104,injected,0,0,False
BIN_5909493,wrapper,1,1,False
BIN_5909544,wrapper,1,1,False
BIN_5910618,wrapper,0,0,False
BIN_5910796,wrapper,0,0,False
BIN_5911963,wrapper,0,0,False
BIN_5913201,injected,1,1,False
BIN_5913573,wrapper,1,1,False
BIN_5913621,wrapper,0,0,False
BIN_5914122,wrapper,1,1,False
BIN_5914165,injected,1,1,False
BIN_5914618,injected,1,1,False
BIN_5915017,injected,1,1,False
BIN_5915134,wrapper,0,0,False
BIN_5915365,injected,0,0,False
BIN_5915476,wrapper,1,1,False
BIN_5915873,injected,1,1,False
BIN_5916583,wrapper,0,0,False
BIN_5916766,wrapper,0,0,False
BIN_5917061,injected,1,1,False
BIN_5918023,wrapper,1,1,False
BIN_5918213,injected,0,0,False
BIN_5918675,wrapper,1,1,False
BIN_5918696,wrapper,1,1,False
BIN_5919008,injected,0,0,False
BIN_5919115,injected,1,1,False
BIN_5919335,injected,1,1,False
BIN_5919564,wrapper,0,0,False
BIN_5919983,wrapper,0,0,False
BIN_5920023,wrapper,0,0,False
BIN_5920590,injected,0,0,False
BIN_5921075,injected,0,0,False
BIN_5921375,wrapper,1,1,False
BIN_5922881,wrapper,1,1,False
BIN_5924203,wrapper,0,0,False
BIN_5924267,injected,1,1,False
BIN_5924927,wrapper,1,1,False
BIN_5926799,injected,0,0,False
BIN_5927392,wrapper,1,1,False
BIN_5928558,wrapper,0,0,False
BIN_5928752,wrapper,1,1,False
BIN_5930168,wrapper,1,1,False
BIN_5930438,injected,1,1,False
BIN_5931399,injected,1,1,False
BIN_5931526,wrapper,0,0,False
BIN_5931973,wrapper,0,0,False
BIN_5932989,wrapper,1,1,False
BIN_5933162,injected,1,1,False
BIN_5933583,injected,1,1,False
BIN_5934991,wrapper,1,1,False
BIN_5936425,injected,1,1,False
BIN_5936752,wrapper,0,0,False
BIN_5937002,injected,1,1,False
BIN_5937497,injected,0,0,False
BIN_5938194,injected,1,1,False
BIN_5938256,wrapper,1,1,False
BIN_5938261,wrapper,0,0,False
BIN_5938993,wrapper,1,1,False
BIN_5939125,wrapper,0,0,False
BIN_5940350,injected,1,1,False
BIN_5941188,injected,0,0,False
BIN_5941201,wrapper,1,1,False
BIN_5941717,wrapper,0,0,False
BIN_5942079,injected,1,1,False
BIN_5942117,wrapper,1,1,False
BIN_5942711,injected,0,0,False
BIN_5943155,wrapper,0,0,False
BIN_5943276,wrapper,0,0,False
BIN_5943662,wrapper,0,0,False
BIN_5943850,wrapper,1,1,False
BIN_5944201,wrapper,1,1,False
BIN_5944907,wrapper,1,1,False
BIN_5945289,wrapper,0,0,False
BIN_5945942,wrapper,0,0,False
BIN_5946074,wrapper,1,1,False
BIN_5946590,wrapper,1,1,False
BIN_5948415,wrapper,0,0,False
BIN_5948787,wrapper,0,0,False
BIN_5949334,wrapper,0,0,False
BIN_5949678,wrapper,1,1,False
BIN_5949827,wrapper,1,1,False
BIN_5950064,wrapper,1,1,False
BIN_5951113,wrapper,0,0,False
BIN_5951163,wrapper,1,1,False
BIN_5951207,wrapper,0,0,False
BIN_5953334,injected,0,0,False
BIN_5954170,wrapper,0,0,False
BIN_5954209,wrapper,0,0,False
BIN_5954292,wrapper,1,1,False
BIN_5955276,wrapper,1,1,False
BIN_5955377,wrapper,1,1,False
BIN_5956042,injected,0,0,False
BIN_5956086,wrapper,1,1,False
BIN_5956126,wrapper,1,1,False
BIN_5956170,wrapper,0,0,False
BIN_5956555,injected,1,1,False
BIN_5957126,injected,0,0,False
BIN_5957138,wrapper,1,1,False
BIN_5957686,wrapper,0,0,False
BIN_5957699,wrapper,0,0,False
BIN_5958091,wrapper,1,1,False
BIN_5958146,wrapper,1,1,False
BIN_5959949,wrapper,0,0,False
BIN_5960142,wrapper,0,0,False
BIN_5960967,wrapper,0,0,False
BIN_5962215,injected,1,1,False
BIN_5962644,wrapper,1,1,False
BIN_5963184,wrapper,0,0,False
BIN_5963553,injected,1,1,False
BIN_5963674,wrapper,0,0,False
BIN_5964677,injected,0,0,False
BIN_5965359,injected,1,1,False
BIN_5965766,wrapper,1,1,False
BIN_5967871,wrapper,0,0,False
BIN_5968228,wrapper,0,0,False
BIN_5968469,injected,1,1,False
BIN_5968867,wrapper,1,1,False
BIN_5968922,wrapper,1,1,False
BIN_5969641,wrapper,0,0,False
BIN_5970403,wrapper,1,1,False
BIN_5971248,wrapper,1,1,False
BIN_5972602,wrapper,0,0,False
BIN_5974263,wrapper,0,0,False
BIN_5975608,wrapper,1,1,False
BIN_5975629,wrapper,1,1,False
BIN_5976273,wrapper,1,1,False
BIN_5976806,wrapper,1,1,False
BIN_5977177,wrapper,0,0,False
BIN_5977669,wrapper,0,0,False
BIN_5978121,wrapper,0,0,False
BIN_5979818,wrapper,1,1,False
BIN_5979884,wrapper,1,1,False
BIN_5980411,injected,1,1,False
BIN_5980475,wrapper,0,0,False
BIN_5980964,injected,1,1,False
BIN_5981517,wrapper,1,1,False
BIN_5982037,wrapper,1,1,False
BIN_5982397,wrapper,0,0,False
BIN_5982846,injected,0,0,False
BIN_5982957,wrapper,1,1,False
BIN_5984822,wrapper,1,1,False
BIN_5986356,wrapper,0,0,False
BIN_5988489,wrapper,1,1,False
BIN_5988593,wrapper,0,0,False
BIN_5988823,injected,0,0,False
BIN_5988839,wrapper,1,1,False
BIN_5990877,wrapper,0,0,False
BIN_5991383,wrapper,1,1,False
BIN_5991575,injected,1,1,False
BIN_5991642,injected,0,0,False
BIN_5991697,wrapper,0,0,False
BIN_5992186,wrapper,0,0,False
BIN_5992911,injected,1,1,False
BIN_5993782,injected,0,0,False
BIN_5994367,injected,1,1,False
BIN_5994444,wrapper,1,1,False
BIN_5994610,wrapper,1,1,False
BIN_5994816,injected,1,1,False
BIN_5994890,wrapper,1,1,False
BIN_5996501,injected,0,0,False
BIN_5997220,wrapper,1,1,False
BIN_5998006,wrapper,0,0,False
BIN_5998309,wrapper,0,0,False
BIN_5998664,wrapper,0,0,False
BIN_5998768,wrapper,1,1,False
BIN_6000937,wrapper,0,0,False
BIN_6001064,injected,1,1,False
BIN_6001990,wrapper,1,1,False
BIN_6002222,injected,0,0,False
BIN_6002396,wrapper,1,1,False
BIN_6004658,wrapper,1,1,False
BIN_6004797,wrapper,0,0,False
BIN_6005162,injected,0,0,False
BIN_6006000,wrapper,0,0,False
BIN_6006921,wrapper,0,0,False
BIN_6008731,wrapper,0,0,False
BIN_6008984,wrapper,1,1,False
BIN_6009884,wrapper,1,1,False
BIN_6010054,wrapper,0,0,False
BIN_6010695,wrapper,0,0,False
BIN_6010911,wrapper,1,1,False
BIN_6012347,wrapper,1,1,False
BIN_6012443,wrapper,0,0,False
BIN_6013292,wrapper,0,0,False
BIN_6013344,wrapper,0,0,False
BIN_6013383,injected,1,1,False
BIN_6014336,wrapper,1,1,False
BIN_6014716,wrapper,1,1,False
BIN_6014805,wrapper,1,1,False
BIN_6016541,injected,1,1,False
BIN_6016810,injected,1,1,False
BIN_6016840,wrapper,1,1,False
BIN_6017424,injected,1,1,False
BIN_6017610,wrapper,1,1,False
BIN_6018553,wrapper,1,1,False
BIN_6018727,injected,0,0,False
BIN_6018751,wrapper,0,0,False
BIN_6018860,injected,1,1,False
BIN_6018865,wrapper,0,0,False
BIN_6019759,wrapper,0,0,False
BIN_6020267,injected,0,0,False
BIN_6020316,wrapper,0,0,False
BIN_6020586,wrapper,0,0,False
BIN_6020814,wrapper,0,0,False
BIN_6021291,injected,0,0,False
BIN_6021723,wrapper,1,1,False
BIN_6022098,injected,0,0,False
BIN_6022419,wrapper,1,1,False
BIN_6022747,injected,1,1,False
BIN_6023741,injected,0,0,False
BIN_6023752,wrapper,0,0,False
BIN_6026229,wrapper,1,1,False
BIN_6026331,wrapper,0,0,False
BIN_6026902,wrapper,1,1,False
BIN_6027656,wrapper,1,1,False
BIN_6029350,wrapper,1,1,False
BIN_6029446,wrapper,1,1,False
BIN_6030411,wrapper,0,0,False
BIN_6031702,wrapper,1,1,False
BIN_6031845,wrapper,0,0,False
BIN_6032043,wrapper,1,1,False
BIN_6032117,wrapper,0,0,False
BIN_6033205,injected,0,0,False
BIN_6033428,wrapper,0,0,False
BIN_6034697,wrapper,0,0,False
BIN_6035165,wrapper,0,0,False
BIN_6036008,injected,0,0,False
BIN_6037889,wrapper,1,1,False
BIN_6038468,wrapper,0,0,False
BIN_6038616,wrapper,1,1,False
BIN_6039117,wrapper,1,1,False
BIN_6039684,wrapper,0,0,False
BIN_6039923,wrapper,0,0,False
BIN_6043290,wrapper,0,0,False
BIN_6043629,wrapper,0,0,False
BIN_6043726,injected,0,0,False
BIN_6043815,wrapper,1,1,False
BIN_6044586,wrapper,1,1,False
BIN_6046444,wrapper,1,1,False
BIN_6046931,injected,1,1,False
BIN_6047073,wrapper,1,1,False
BIN_6047254,wrapper,0,0,False
BIN_6048284,wrapper,0,0,False
BIN_6048905,wrapper,1,1,False
BIN_6048991,wrapper,0,0,False
BIN_6049198,injected,0,0,False
BIN_6049681,wrapper,0,0,False
BIN_6049898,wrapper,0,0,False
BIN_6050158,wrapper,0,0,False
BIN_6050409,injected,0,0,False
BIN_6050594,injected,0,0,False
BIN_6052357,injected,1,1,False
BIN_6052481,wrapper,1,1,False
BIN_6052529,wrapper,1,1,False
BIN_6054240,injected,1,1,False
BIN_6055739,injected,0,0,False
BIN_6056049,wrapper,1,1,False
BIN_6056519,injected,1,1,False
BIN_6057224,wrapper,0,0,False
BIN_6057989,wrapper,0,0,False
BIN_6058298,wrapper,1,1,False
BIN_6058365,wrapper,1,1,False
BIN_6058844,injected,1,1,False
BIN_6058899,injected,1,1,False
BIN_6059020,wrapper,0,0,False
BIN_6059405,wrapper,0,0,False
BIN_6059921,wrapper,1,1,False
BIN_6061256,wrapper,1,1,False
BIN_6062176,wrapper,1,1,False
BIN_6062282,wrapper,1,1,False
BIN_6062468,injected,0,0,False
BIN_6063250,injected,1,1,False
BIN_6065807,injected,1,1,False
BIN_6066650,wrapper,1,1,False
BIN_6067399,wrapper,1,1,False
BIN_6069017,wrapper,1,1,False
BIN_6069336,wrapper,0,0,False
BIN_6070981,wrapper,1,1,False
BIN_6071175,wrapper,1,1,False
BIN_6071280,injected,1,1,False
BIN_6071337,injected,1,1,False
BIN_6075072,wrapper,0,0,False
BIN_6076043,wrapper,1,1,False
BIN_6077220,wrapper,1,1,False
BIN_6077336,wrapper,1,1,False
BIN_6077903,wrapper,0,0,False
BIN_6077930,injected,0,0,False
BIN_6078793,injected,1,1,False
BIN_6079235,wrapper,0,0,False
BIN_6080305,wrapper,0,0,False
BIN_6080378,wrapper,1,1,False
BIN_6081378,wrapper,1,1,False
BIN_6081430,wrapper,1,1,False
BIN_6081536,wrapper,0,0,False
BIN_6082443,injected,0,0,False
BIN_6082544,injected,1,1,False
BIN_6083471,wrapper,1,1,False
BIN_6083496,wrapper,1,1,False
BIN_6083922,wrapper,0,0,False
BIN_6084331,wrapper,0,0,False
BIN_6085370,wrapper,0,0,False
BIN_6085558,injected,0,0,False
BIN_6085649,wrapper,0,0,False
BIN_6086658,wrapper,1,1,False
BIN_6087344,wrapper,1,1,False
BIN_6088043,wrapper,0,0,False
BIN_6088470,injected,0,0,False
BIN_6088796,wrapper,0,0,False
BIN_6089911,wrapper,1,1,False
BIN_6089964,wrapper,0,0,False
BIN_6090506,injected,0,0,False
BIN_6090720,wrapper,0,0,False
BIN_6090839,wrapper,0,0,False
BIN_6091087,wrapper,0,0,False
BIN_6091299,wrapper,0,0,False
BIN_6091449,wrapper,0,0,False
BIN_6091568,wrapper,0,0,False
BIN_6091595,wrapper,0,0,False
BIN_6092180,wrapper,0,0,False
BIN_6092759,wrapper,0,0,False
BIN_6092838,injected,0,0,False
BIN_6093054,injected,0,0,False
BIN_6094273,wrapper,1,1,False
BIN_6094793,wrapper,0,0,False
BIN_6094813,injected,0,0,False
BIN_6094954,wrapper,1,1,False
BIN_6096446,wrapper,0,0,False
BIN_6097288,wrapper,0,0,False
BIN_6097360,wrapper,0,0,False
BIN_6097379,injected,1,1,False
BIN_6097880,wrapper,0,0,False
BIN_6098424,wrapper,1,1,False
BIN_6100821,wrapper,1,1,False
BIN_6101177,wrapper,0,0,False
BIN_6101992,injected,1,1,False
BIN_6102159,wrapper,1,1,False
BIN_6102470,wrapper,1,1,False
BIN_6103082,injected,1,1,False
BIN_6106195,wrapper,1,1,False
BIN_6106465,wrapper,0,0,False
BIN_6106748,wrapper,1,1,False
BIN_6108676,wrapper,1,1,False
BIN_6108793,wrapper,0,0,False
BIN_6108988,injected,0,0,False
BIN_6109084,injected,0,0,False
BIN_6109223,injected,1,1,False
BIN_6109921,wrapper,0,0,False
BIN_6110316,wrapper,1,1,False
BIN_6110838,wrapper,0,0,False
BIN_6111130,injected,1,1,False
BIN_6111224,injected,0,0,False
BIN_6112686,wrapper,1,1,False
BIN_6112777,wrapper,1,1,False
BIN_6114469,injected,1,1,False
BIN_6115849,injected,0,0,False
BIN_6116101,injected,1,1,False
BIN_6116750,wrapper,1,1,False
BIN_6117386,wrapper,0,0,False
BIN_6118248,injected,1,1,False
BIN_6118609,wrapper,0,0,False
BIN_6118854,wrapper,1,1,False
BIN_6119192,injected,1,1,False
BIN_6119232,injected,1,1,False
BIN_6119542,injected,1,1,False
BIN_6119729,injected,0,0,False
BIN_6120372,wrapper,1,1,False
BIN_6122364,wrapper,1,1,False
BIN_6122379,wrapper,0,0,False
BIN_6122567,wrapper,1,1,False
BIN_6123011,injected,1,1,False
BIN_6123642,wrapper,0,0,False
BIN_6123994,wrapper,0,0,False
BIN_6124184,injected,0,0,False
BIN_6125062,wrapper,1,1,False
BIN_6125595,wrapper,0,0,False
BIN_6125719,wrapper,0,0,False
BIN_6127279,wrapper,0,0,False
BIN_6128182,wrapper,1,1,False
BIN_6128631,injected,1,1,False
BIN_6129229,wrapper,0,0,False
BIN_6129336,injected,1,1,False
BIN_6129848,injected,1,1,False
BIN_6129872,wrapper,0,0,False
BIN_6129989,wrapper,1,1,False
BIN_6132230,injected,0,0,False
BIN_6132767,wrapper,0,0,False
BIN_6133385,wrapper,0,0,False
BIN_6133501,injected,0,0,False
BIN_6133539,wrapper,0,0,False
BIN_6133810,wrapper,0,0,False
BIN_6135676,wrapper,0,0,False
BIN_6136452,injected,1,1,False
BIN_6136577,injected,0,0,False
BIN_6137550,wrapper,1,1,False
BIN_6138100,wrapper,0,0,False
BIN_6138845,wrapper,0,0,False
BIN_6138965,injected,0,0,False
BIN_6138969,injected,0,0,False
BIN_6139312,wrapper,0,0,False
BIN_6140099,wrapper,0,0,False
BIN_6140296,wrapper,1,1,False
BIN_6141349,wrapper,0,0,False
BIN_6141569,wrapper,1,1,False
BIN_6142314,wrapper,0,0,False
BIN_6142817,injected,0,0,False
BIN_6142919,injected,1,1,False
BIN_6143251,wrapper,1,1,False
BIN_6144404,injected,0,0,False
BIN_6144616,wrapper,0,0,False
BIN_6146813,wrapper,0,0,False
BIN_6147512,injected,1,1,False
BIN_6148928,injected,1,1,False
BIN_6149120,wrapper,1,1,False
BIN_6149418,wrapper,1,1,False
BIN_6150104,wrapper,1,1,False
BIN_6150249,wrapper,1,1,False
BIN_6150823,wrapper,1,1,False
BIN_6151500,wrapper,1,1,False
BIN_6151715,injected,0,0,False
BIN_6151848,injected,0,0,False
BIN_6151921,wrapper,0,0,False
BIN_6151951,wrapper,0,0,False
BIN_6152489,wrapper,0,0,False
BIN_6152838,injected,0,0,False
BIN_6153717,injected,1,1,False
BIN_6153897,wrapper,0,0,False
BIN_6154028,wrapper,0,0,False
BIN_6154286,wrapper,0,0,False
BIN_6154554,injected,1,1,False
BIN_6154816,injected,0,0,False
BIN_6154839,wrapper,0,0,False
BIN_6156124,injected,1,1,False
BIN_6157263,wrapper,1,1,False
BIN_6157572,wrapper,1,1,False
BIN_6158573,wrapper,1,1,False
BIN_6159041,wrapper,0,0,False
BIN_6159889,injected,0,0,False
BIN_6159943,wrapper,1,1,False
BIN_6161381,wrapper,1,1,False
BIN_6163014,injected,0,0,False
BIN_6163255,wrapper,0,0,False
BIN_6163286,wrapper,1,1,False
BIN_6163443,wrapper,0,0,False
BIN_6163975,wrapper,0,0,False
BIN_6164088,wrapper,1,1,False
BIN_6164145,wrapper,1,1,False
BIN_6164373,wrapper,1,1,False
BIN_6164748,wrapper,0,0,False
BIN_6165354,injected,0,0,False
BIN_6167857,wrapper,1,1,False
BIN_6169319,injected,0,0,False
BIN_6169465,injected,0,0,False
BIN_6169687,wrapper,1,1,False
BIN_6170236,wrapper,0,0,False
BIN_6170590,wrapper,1,1,False
BIN_6170595,wrapper,0,0,False
BIN_6170950,wrapper,1,1,False
BIN_6171048,wrapper,0,0,False
BIN_6171345,wrapper,0,0,False
BIN_6171500,wrapper,1,1,False
BIN_6172123,wrapper,0,0,False
BIN_6174299,wrapper,0,0,False
BIN_6175370,injected,1,1,False
BIN_6175541,injected,0,0,False
BIN_6176268,injected,1,1,False
BIN_6176578,wrapper,0,0,False
BIN_6176767,wrapper,1,1,False
BIN_6177049,wrapper,1,1,False
BIN_6177465,injected,0,0,False
BIN_6177617,wrapper,1,1,False
BIN_6178269,injected,0,0,False
BIN_6178752,wrapper,1,1,False
BIN_6180153,wrapper,1,1,False
BIN_6180974,wrapper,0,0,False
BIN_6180997,wrapper,0,0,False
BIN_6181262,wrapper,0,0,False
BIN_6181950,wrapper,0,0,False
BIN_6182461,wrapper,1,1,False
BIN_6182747,wrapper,1,1,False
BIN_6183382,wrapper,0,0,False
BIN_6183484,injected,1,1,False
BIN_6183754,injected,0,0,False
BIN_6184091,injected,1,1,False
BIN_6184412,injected,0,0,False
BIN_6184746,wrapper,1,1,False
BIN_6185089,injected,1,1,False
BIN_6185400,wrapper,1,1,False
BIN_6185566,injected,1,1,False
BIN_6186064,injected,0,0,False
BIN_6187401,wrapper,1,1,False
BIN_6187944,wrapper,0,0,False
BIN_6189612,wrapper,0,0,False
BIN_6189747,wrapper,1,1,False
BIN_6189878,injected,1,1,False
BIN_6190330,wrapper,1,1,False
BIN_6190703,injected,1,1,False
BIN_6190705,wrapper,1,1,False
BIN_6190970,wrapper,1,1,False
BIN_6191006,wrapper,1,1,False
BIN_6192552,wrapper,0,0,False
BIN_6192998,wrapper,0,0,False
BIN_6193014,wrapper,0,0,False
BIN_6193864,injected,1,1,False
BIN_6194587,wrapper,1,1,False
BIN_6195349,wrapper,1,1,False
BIN_6196226,injected,0,0,False
BIN_6196611,wrapper,0,0,False
BIN_6196721,wrapper,1,1,False
BIN_6197220,wrapper,0,0,False
BIN_6198708,wrapper,0,0,False
BIN_6199271,wrapper,0,0,False
BIN_6199936,injected,0,0,False
BIN_6200057,wrapper,0,0,False
BIN_6201307,wrapper,0,0,False
BIN_6201349,injected,1,1,False
BIN_6202516,wrapper,0,0,False
BIN_6202947,injected,0,0,False
BIN_6203055,injected,1,1,False
BIN_6203833,injected,0,0,False
BIN_6203936,wrapper,1,1,False
BIN_6203939,wrapper,0,0,False
BIN_6204659,wrapper,0,0,False
BIN_6204688,injected,0,0,False
BIN_6204932,wrapper,1,1,False
BIN_6206946,injected,0,0,False
BIN_6208931,injected,0,0,False
BIN_6209035,wrapper,0,0,False
BIN_6209099,wrapper,0,0,False
BIN_6209438,injected,1,1,False
BIN_6209442,wrapper,0,0,False
BIN_6210356,injected,0,0,False
BIN_6212217,wrapper,1,1,False
BIN_6213281,wrapper,1,1,False
BIN_6213522,wrapper,0,0,False
BIN_6213997,wrapper,0,0,False
BIN_6214024,injected,0,0,False
BIN_6214074,wrapper,0,0,False
BIN_6214244,injected,1,1,False
BIN_6215170,wrapper,0,0,False
BIN_6215385,injected,0,0,False
BIN_6216592,wrapper,0,0,False
BIN_6217089,wrapper,1,1,False
BIN_6217445,wrapper,1,1,False
BIN_6217711,wrapper,1,1,False
BIN_6218115,wrapper,0,0,False
BIN_6218150,wrapper,1,1,False
BIN_6218649,wrapper,1,1,False
BIN_6219628,wrapper,0,0,False
BIN_6219866,wrapper,0,0,False
BIN_6220381,injected,1,1,False
BIN_6222222,wrapper,0,0,False
BIN_6222509,injected,0,0,False
BIN_6222984,wrapper,1,1,False
BIN_6223974,wrapper,1,1,False
BIN_6225025,wrapper,0,0,False
BIN_6226466,injected,1,1,False
BIN_6226809,wrapper,0,0,False
BIN_6226879,injected,1,1,False
BIN_6227177,injected,0,0,False
BIN_6227418,wrapper,0,0,False
BIN_6228653,wrapper,0,0,False
BIN_6228686,injected,1,1,False
BIN_6228781,injected,0,0,False
BIN_6229468,wrapper,0,0,False
BIN_6229779,wrapper,1,1,False
BIN_6229801,wrapper,1,1,False
BIN_6230562,injected,1,1,False
BIN_6230955,wrapper,1,1,False
BIN_6231746,wrapper,0,0,False
BIN_6232779,injected,0,0,False
BIN_6233284,wrapper,1,1,False
BIN_6233663,wrapper,0,0,False
BIN_6233797,wrapper,1,1,False
BIN_6234147,wrapper,0,0,False
BIN_6234624,wrapper,0,0,False
BIN_6235610,wrapper,1,1,False
BIN_6236346,wrapper,1,1,False
BIN_6237545,injected,0,0,False
BIN_6237920,injected,0,0,False
BIN_6238721,wrapper,1,1,False
BIN_6239157,wrapper,1,1,False
BIN_6241958,wrapper,0,0,False
BIN_6242029,wrapper,1,1,False
BIN_6242037,wrapper,1,1,False
BIN_6242491,wrapper,0,0,False
BIN_6243102,injected,0,0,False
BIN_6243368,wrapper,0,0,False
BIN_6243482,wrapper,0,0,False
BIN_6243524,wrapper,0,0,False
BIN_6244075,wrapper,0,0,False
BIN_6244705,injected,0,0,False
BIN_6244797,wrapper,1,1,False
BIN_6244838,wrapper,0,0,False
BIN_6244991,injected,0,0,False
BIN_6245015,wrapper,1,1,False
BIN_6245591,injected,1,1,False
BIN_6246824,wrapper,0,0,False
BIN_6247161,wrapper,1,1,False
BIN_6247292,wrapper,0,0,False
BIN_6248208,wrapper,1,1,False
BIN_6248529,wrapper,1,1,False
BIN_6249341,injected,1,1,False
BIN_6250198,injected,1,1,False
BIN_6251210,wrapper,1,1,False
BIN_6252152,wrapper,0,0,False
BIN_6252927,wrapper,1,1,False
BIN_6252959,wrapper,1,1,False
BIN_6252983,wrapper,1,1,False
BIN_6253388,injected,1,1,False
BIN_6253845,wrapper,0,0,False
BIN_6253875,wrapper,0,0,False
BIN_6254119,wrapper,0,0,False
BIN_6254977,injected,0,0,False
BIN_6255331,wrapper,1,1,False
BIN_6255406,wrapper,0,0,False
BIN_6255567,wrapper,0,0,False
BIN_6255639,wrapper,0,0,False
BIN_6255849,injected,1,1,False
BIN_6256980,wrapper,0,0,False
BIN_6256987,injected,1,1,False
BIN_6257145,wrapper,1,1,False
BIN_6257325,injected,0,0,False
BIN_6257638,injected,1,1,False
BIN_6258203,wrapper,1,1,False
BIN_6258233,wrapper,0,0,False
BIN_6258291,injected,1,1,False
BIN_6258353,injected,1,1,False
BIN_6258501,wrapper,1,1,False
BIN_6258969,wrapper,0,0,False
BIN_6259086,injected,0,0,False
BIN_6259960,wrapper,0,0,False
BIN_6260958,wrapper,0,0,False
BIN_6262029,injected,1,1,False
BIN_6262384,wrapper,0,0,False
BIN_6262415,wrapper,1,1,False
BIN_6262752,wrapper,1,1,False
BIN_6263339,wrapper,0,0,False
BIN_6263996,injected,0,0,False
BIN_6264650,wrapper,1,1,False
BIN_6265237,wrapper,1,1,False
BIN_6265795,wrapper,0,0,False
BIN_6267892,injected,0,0,False
