fold,binary_id,sid,true,old,new,dist,body_pred,struct_pred
3,BIN_3746483,14187,CWE-126,CWE-126,CWE-122,4440,CWE-122,CWE-122
3,BIN_3749224,14391,CWE-126,CWE-126,CWE-122,4644,CWE-121,CWE-122
3,BIN_3759833,13367,CWE-126,CWE-126,CWE-122,3620,CWE-121,CWE-121
3,BIN_3769896,13499,CWE-126,CWE-126,CWE-122,3752,CWE-121,CWE-121
3,BIN_3773464,13691,CWE-126,CWE-126,CWE-122,3944,CWE-122,CWE-121
3,BIN_3792380,13377,CWE-126,CWE-126,CWE-122,3630,CWE-121,CWE-121
3,BIN_3802008,13168,CWE-126,CWE-126,CWE-122,3421,CWE-121,CWE-121
3,BIN_3807184,14052,CWE-126,CWE-126,CWE-122,4305,CWE-121,CWE-122
3,BIN_3813603,13699,CWE-126,CWE-126,CWE-122,3952,CWE-121,CWE-122
3,BIN_3917477,13660,CWE-126,CWE-126,CWE-122,3913,CWE-121,CWE-121
3,BIN_3937573,10862,CWE-126,CWE-126,CWE-122,1115,CWE-122,CWE-121
3,BIN_3966984,13705,CWE-126,CWE-126,CWE-122,3958,CWE-121,CWE-122
3,BIN_3967828,13218,CWE-126,CWE-126,CWE-122,3471,CWE-121,CWE-121
3,BIN_3969713,14089,CWE-126,CWE-126,CWE-122,4342,CWE-122,CWE-122
3,BIN_3971532,14473,CWE-126,CWE-126,CWE-122,4726,CWE-121,CWE-122
3,BIN_4008677,13528,CWE-126,CWE-126,CWE-122,3781,CWE-121,CWE-121
3,BIN_4021247,14223,CWE-126,CWE-126,CWE-122,4476,CWE-122,CWE-122
3,BIN_4025659,14096,CWE-126,CWE-126,CWE-122,4349,CWE-122,CWE-122
3,BIN_4025991,14043,CWE-126,CWE-126,CWE-122,4296,CWE-122,CWE-122
3,BIN_4038766,13706,CWE-126,CWE-126,CWE-122,3959,CWE-121,CWE-122
3,BIN_4041572,13408,CWE-126,CWE-126,CWE-122,3661,CWE-122,CWE-121
3,BIN_4064328,13526,CWE-126,CWE-126,CWE-122,3779,CWE-121,CWE-121
3,BIN_4113930,13079,CWE-126,CWE-126,CWE-122,3332,CWE-122,CWE-121
3,BIN_4134390,13496,CWE-126,CWE-126,CWE-122,3749,CWE-121,CWE-121
3,BIN_4158938,13620,CWE-126,CWE-126,CWE-122,3873,CWE-121,CWE-121
3,BIN_4163292,13537,CWE-126,CWE-126,CWE-122,3790,CWE-121,CWE-121
3,BIN_4168087,13605,CWE-126,CWE-126,CWE-122,3858,CWE-121,CWE-122
3,BIN_4191743,13709,CWE-126,CWE-126,CWE-122,3962,CWE-121,CWE-122
3,BIN_4195275,14326,CWE-126,CWE-126,CWE-122,4579,CWE-121,CWE-121
3,BIN_4219492,13413,CWE-126,CWE-126,CWE-122,3666,CWE-122,CWE-121
3,BIN_4230568,13407,CWE-126,CWE-126,CWE-122,3660,CWE-122,CWE-121
3,BIN_4242803,13124,CWE-126,CWE-126,CWE-122,3377,CWE-122,CWE-121
3,BIN_4246365,14370,CWE-126,CWE-126,CWE-122,4623,CWE-121,CWE-121
3,BIN_4260243,13996,CWE-126,CWE-126,CWE-122,4249,CWE-121,CWE-122
3,BIN_4260810,14103,CWE-126,CWE-126,CWE-122,4356,CWE-122,CWE-122
3,BIN_4266372,13688,CWE-126,CWE-126,CWE-122,3941,CWE-122,CWE-121
3,BIN_4283761,14202,CWE-126,CWE-126,CWE-122,4455,CWE-122,CWE-122
3,BIN_4309930,13888,CWE-126,CWE-126,CWE-122,4141,CWE-122,CWE-122
3,BIN_4329876,14194,CWE-126,CWE-126,CWE-122,4447,CWE-121,CWE-122
3,BIN_4338504,13445,CWE-126,CWE-126,CWE-122,3698,CWE-121,CWE-121
3,BIN_4349026,13448,CWE-126,CWE-126,CWE-122,3701,CWE-121,CWE-121
3,BIN_4377584,10857,CWE-126,CWE-126,CWE-122,1110,CWE-126,CWE-121
3,BIN_4458134,14485,CWE-126,CWE-126,CWE-122,4738,CWE-121,CWE-122
3,BIN_4466615,13069,CWE-126,CWE-126,CWE-122,3322,CWE-121,CWE-121
3,BIN_4471725,13436,CWE-126,CWE-126,CWE-122,3689,CWE-121,CWE-121
3,BIN_4483700,14094,CWE-126,CWE-126,CWE-122,4347,CWE-121,CWE-122
3,BIN_4508386,13320,CWE-126,CWE-126,CWE-122,3573,CWE-121,CWE-121
3,BIN_4530072,14129,CWE-126,CWE-126,CWE-122,4382,CWE-121,CWE-122
3,BIN_4592112,13134,CWE-126,CWE-126,CWE-122,3387,CWE-122,CWE-121
3,BIN_4592788,13700,CWE-126,CWE-126,CWE-122,3953,CWE-121,CWE-122
3,BIN_4657020,13381,CWE-126,CWE-126,CWE-122,3634,CWE-121,CWE-121
3,BIN_4684994,14471,CWE-126,CWE-126,CWE-122,4724,CWE-121,CWE-122
3,BIN_4689679,14430,CWE-126,CWE-126,CWE-122,4683,CWE-121,CWE-122
3,BIN_4702792,13558,CWE-126,CWE-126,CWE-122,3811,CWE-121,CWE-121
3,BIN_4703589,13303,CWE-126,CWE-126,CWE-122,3556,CWE-121,CWE-121
3,BIN_4720605,13390,CWE-126,CWE-126,CWE-122,3643,CWE-121,CWE-121
3,BIN_4733716,14195,CWE-126,CWE-126,CWE-122,4448,CWE-121,CWE-122
3,BIN_4749824,13071,CWE-126,CWE-126,CWE-122,3324,CWE-121,CWE-121
3,BIN_4755052,13426,CWE-126,CWE-126,CWE-122,3679,CWE-122,CWE-121
3,BIN_4757442,14135,CWE-126,CWE-126,CWE-122,4388,CWE-121,CWE-122
3,BIN_4763729,14078,CWE-126,CWE-126,CWE-122,4331,CWE-122,CWE-122
3,BIN_4766491,13942,CWE-126,CWE-126,CWE-122,4195,CWE-122,CWE-122
3,BIN_4776300,14046,CWE-126,CWE-126,CWE-122,4299,CWE-121,CWE-122
3,BIN_4815420,14238,CWE-126,CWE-126,CWE-122,4491,CWE-121,CWE-122
3,BIN_4818534,13433,CWE-126,CWE-126,CWE-122,3686,CWE-122,CWE-121
3,BIN_4818982,13251,CWE-126,CWE-126,CWE-122,3504,CWE-121,CWE-122
3,BIN_4830379,13167,CWE-126,CWE-126,CWE-122,3420,CWE-121,CWE-121
3,BIN_4830871,14328,CWE-126,CWE-126,CWE-122,4581,CWE-121,CWE-121
3,BIN_4843592,14366,CWE-126,CWE-126,CWE-122,4619,CWE-121,CWE-121
3,BIN_4877726,10858,CWE-126,CWE-126,CWE-122,1111,CWE-126,CWE-121
3,BIN_4878635,14235,CWE-126,CWE-126,CWE-122,4488,CWE-122,CWE-122
3,BIN_4884145,14476,CWE-126,CWE-126,CWE-122,4729,CWE-121,CWE-122
3,BIN_4899283,13214,CWE-126,CWE-126,CWE-122,3467,CWE-121,CWE-121
3,BIN_4909341,13411,CWE-126,CWE-126,CWE-122,3664,CWE-121,CWE-122
3,BIN_4971103,14356,CWE-126,CWE-126,CWE-122,4609,CWE-121,CWE-121
3,BIN_4985946,13903,CWE-126,CWE-126,CWE-122,4156,CWE-122,CWE-122
3,BIN_4994584,13679,CWE-126,CWE-126,CWE-122,3932,CWE-122,CWE-121
3,BIN_5023653,13319,CWE-126,CWE-126,CWE-122,3572,CWE-121,CWE-121
3,BIN_5044745,14056,CWE-126,CWE-126,CWE-122,4309,CWE-122,CWE-122
3,BIN_5052502,13810,CWE-126,CWE-126,CWE-122,4063,CWE-121,CWE-122
3,BIN_5061889,14373,CWE-126,CWE-126,CWE-122,4626,CWE-121,CWE-121
3,BIN_5064937,13762,CWE-126,CWE-126,CWE-122,4015,CWE-121,CWE-122
3,BIN_5065862,13573,CWE-126,CWE-126,CWE-122,3826,CWE-121,CWE-121
3,BIN_5093686,13572,CWE-126,CWE-126,CWE-122,3825,CWE-121,CWE-121
3,BIN_5127502,13856,CWE-126,CWE-126,CWE-122,4109,CWE-121,CWE-122
3,BIN_5160898,13850,CWE-126,CWE-126,CWE-122,4103,CWE-121,CWE-122
3,BIN_5188965,13600,CWE-126,CWE-126,CWE-122,3853,CWE-121,CWE-122
3,BIN_5193006,14327,CWE-126,CWE-126,CWE-122,4580,CWE-121,CWE-121
3,BIN_5215170,13063,CWE-126,CWE-126,CWE-122,3316,CWE-121,CWE-121
3,BIN_5242380,13215,CWE-126,CWE-126,CWE-122,3468,CWE-121,CWE-121
3,BIN_5243528,14414,CWE-126,CWE-126,CWE-122,4667,CWE-121,CWE-121
3,BIN_5269174,13477,CWE-126,CWE-126,CWE-122,3730,CWE-121,CWE-121
3,BIN_5377690,14488,CWE-126,CWE-126,CWE-122,4741,CWE-121,CWE-122
3,BIN_5399119,13431,CWE-126,CWE-126,CWE-122,3684,CWE-122,CWE-121
3,BIN_5399787,14236,CWE-126,CWE-126,CWE-122,4489,CWE-122,CWE-122
3,BIN_5441256,13703,CWE-126,CWE-126,CWE-122,3956,CWE-121,CWE-122
3,BIN_5467431,13564,CWE-126,CWE-126,CWE-122,3817,CWE-121,CWE-121
3,BIN_5511556,13265,CWE-126,CWE-126,CWE-122,3518,CWE-121,CWE-122
3,BIN_5532182,13305,CWE-126,CWE-126,CWE-122,3558,CWE-121,CWE-121
3,BIN_5542058,14470,CWE-126,CWE-126,CWE-122,4723,CWE-121,CWE-122
3,BIN_5547737,13371,CWE-126,CWE-126,CWE-122,3624,CWE-121,CWE-121
3,BIN_5548070,14009,CWE-126,CWE-126,CWE-122,4262,CWE-122,CWE-122
3,BIN_5580390,13490,CWE-126,CWE-126,CWE-122,3743,CWE-121,CWE-121
3,BIN_5580461,14324,CWE-126,CWE-126,CWE-122,4577,CWE-121,CWE-121
3,BIN_5599303,14105,CWE-126,CWE-126,CWE-122,4358,CWE-122,CWE-122
3,BIN_5608900,14359,CWE-126,CWE-126,CWE-122,4612,CWE-121,CWE-121
3,BIN_5620810,13711,CWE-126,CWE-126,CWE-122,3964,CWE-121,CWE-122
3,BIN_5624880,13861,CWE-126,CWE-126,CWE-122,4114,CWE-121,CWE-122
3,BIN_5627233,14393,CWE-126,CWE-126,CWE-122,4646,CWE-121,CWE-122
3,BIN_5644059,14443,CWE-126,CWE-126,CWE-122,4696,CWE-121,CWE-122
3,BIN_5644176,13695,CWE-126,CWE-126,CWE-122,3948,CWE-121,CWE-122
3,BIN_5648822,13447,CWE-126,CWE-126,CWE-122,3700,CWE-121,CWE-121
3,BIN_5736906,13419,CWE-126,CWE-126,CWE-122,3672,CWE-122,CWE-121
3,BIN_5764153,13432,CWE-126,CWE-126,CWE-122,3685,CWE-122,CWE-121
3,BIN_5778589,13692,CWE-126,CWE-126,CWE-122,3945,CWE-122,CWE-121
3,BIN_5792368,13491,CWE-126,CWE-126,CWE-122,3744,CWE-121,CWE-121
3,BIN_5801304,13128,CWE-126,CWE-126,CWE-122,3381,CWE-121,CWE-121
3,BIN_5806038,13437,CWE-126,CWE-126,CWE-122,3690,CWE-121,CWE-121
3,BIN_5811931,14126,CWE-126,CWE-126,CWE-122,4379,CWE-121,CWE-122
3,BIN_5825848,13349,CWE-126,CWE-126,CWE-122,3602,CWE-121,CWE-121
3,BIN_5840664,13479,CWE-126,CWE-126,CWE-122,3732,CWE-121,CWE-121
3,BIN_5852246,13519,CWE-126,CWE-126,CWE-122,3772,CWE-121,CWE-121
3,BIN_5867960,13412,CWE-126,CWE-126,CWE-122,3665,CWE-122,CWE-121
3,BIN_5878827,13817,CWE-126,CWE-126,CWE-122,4070,CWE-122,CWE-122
3,BIN_5887289,13325,CWE-126,CWE-126,CWE-122,3578,CWE-122,CWE-122
3,BIN_5899877,13656,CWE-126,CWE-126,CWE-122,3909,CWE-121,CWE-121
3,BIN_5903967,14047,CWE-126,CWE-126,CWE-122,4300,CWE-122,CWE-122
3,BIN_5920706,13845,CWE-126,CWE-126,CWE-122,4098,CWE-121,CWE-122
3,BIN_5984453,13580,CWE-126,CWE-126,CWE-122,3833,CWE-121,CWE-121
3,BIN_5986718,13208,CWE-126,CWE-126,CWE-122,3461,CWE-121,CWE-121
3,BIN_6005861,14081,CWE-126,CWE-126,CWE-122,4334,CWE-122,CWE-122
3,BIN_6018286,13530,CWE-126,CWE-126,CWE-122,3783,CWE-121,CWE-121
3,BIN_6035116,14127,CWE-126,CWE-126,CWE-122,4380,CWE-121,CWE-122
3,BIN_6037270,13890,CWE-126,CWE-126,CWE-122,4143,CWE-122,CWE-122
3,BIN_6090340,13650,CWE-126,CWE-126,CWE-122,3903,CWE-121,CWE-121
3,BIN_6093443,14230,CWE-126,CWE-126,CWE-122,4483,CWE-122,CWE-122
3,BIN_6093816,13217,CWE-126,CWE-126,CWE-122,3470,CWE-121,CWE-121
3,BIN_6108768,13574,CWE-126,CWE-126,CWE-122,3827,CWE-121,CWE-121
3,BIN_6136338,14325,CWE-126,CWE-126,CWE-122,4578,CWE-121,CWE-121
3,BIN_6142338,14249,CWE-126,CWE-126,CWE-122,4502,CWE-122,CWE-122
3,BIN_6208709,14334,CWE-126,CWE-126,CWE-122,4587,CWE-121,CWE-121
3,BIN_6224592,14198,CWE-126,CWE-126,CWE-122,4451,CWE-122,CWE-122
3,BIN_6225105,13938,CWE-126,CWE-126,CWE-122,4191,CWE-122,CWE-122
3,BIN_6237488,13842,CWE-126,CWE-126,CWE-122,4095,CWE-121,CWE-122
3,BIN_6266346,14355,CWE-126,CWE-126,CWE-122,4608,CWE-121,CWE-121
3,BIN_6284445,13405,CWE-126,CWE-126,CWE-122,3658,CWE-122,CWE-121
3,BIN_6342230,13798,CWE-126,CWE-126,CWE-122,4051,CWE-122,CWE-122
3,BIN_6369065,13848,CWE-126,CWE-126,CWE-122,4101,CWE-121,CWE-122
3,BIN_6390794,13122,CWE-126,CWE-126,CWE-122,3375,CWE-122,CWE-121
3,BIN_6431366,14130,CWE-126,CWE-126,CWE-122,4383,CWE-121,CWE-122
3,BIN_6433752,13638,CWE-126,CWE-126,CWE-122,3891,CWE-121,CWE-121
3,BIN_6437533,14369,CWE-126,CWE-126,CWE-122,4622,CWE-121,CWE-121
3,BIN_6467064,13698,CWE-126,CWE-126,CWE-122,3951,CWE-121,CWE-122
3,BIN_6500607,13561,CWE-126,CWE-126,CWE-122,3814,CWE-121,CWE-121
3,BIN_6510301,13378,CWE-126,CWE-126,CWE-122,3631,CWE-121,CWE-121
3,BIN_6552941,13278,CWE-126,CWE-126,CWE-122,3531,CWE-121,CWE-122
3,BIN_6555142,13347,CWE-126,CWE-126,CWE-122,3600,CWE-121,CWE-121
3,BIN_6574893,13428,CWE-126,CWE-126,CWE-122,3681,CWE-122,CWE-121
3,BIN_6578324,13536,CWE-126,CWE-126,CWE-122,3789,CWE-121,CWE-121
3,BIN_6588502,14431,CWE-126,CWE-126,CWE-122,4684,CWE-121,CWE-122
3,BIN_6590970,14185,CWE-126,CWE-126,CWE-122,4438,CWE-122,CWE-122
3,BIN_6601783,13389,CWE-126,CWE-126,CWE-122,3642,CWE-121,CWE-121
3,BIN_6630483,13983,CWE-126,CWE-126,CWE-122,4236,CWE-121,CWE-122
3,BIN_6638724,13601,CWE-126,CWE-126,CWE-122,3854,CWE-121,CWE-122
3,BIN_6659544,13365,CWE-126,CWE-126,CWE-122,3618,CWE-121,CWE-121
3,BIN_6682077,13959,CWE-126,CWE-126,CWE-122,4212,CWE-122,CWE-122
3,BIN_6687862,13805,CWE-126,CWE-126,CWE-122,4058,CWE-122,CWE-122
3,BIN_6719636,13901,CWE-126,CWE-126,CWE-122,4154,CWE-122,CWE-122
3,BIN_6736827,13961,CWE-126,CWE-126,CWE-122,4214,CWE-122,CWE-122
3,BIN_6752620,14036,CWE-126,CWE-126,CWE-122,4289,CWE-122,CWE-122
3,BIN_6760482,13453,CWE-126,CWE-126,CWE-122,3706,CWE-121,CWE-121
3,BIN_6799654,14234,CWE-126,CWE-126,CWE-122,4487,CWE-122,CWE-122
3,BIN_6810242,13937,CWE-126,CWE-126,CWE-122,4190,CWE-122,CWE-122
3,BIN_6866979,13383,CWE-126,CWE-126,CWE-122,3636,CWE-121,CWE-121
3,BIN_6875043,13073,CWE-126,CWE-126,CWE-122,3326,CWE-121,CWE-121
3,BIN_6928437,13424,CWE-126,CWE-126,CWE-122,3677,CWE-122,CWE-121
3,BIN_6949968,13681,CWE-126,CWE-126,CWE-122,3934,CWE-122,CWE-121
3,BIN_6961271,10864,CWE-126,CWE-126,CWE-122,1117,CWE-126,CWE-121
3,BIN_6974734,13956,CWE-126,CWE-126,CWE-122,4209,CWE-121,CWE-122
3,BIN_7002843,13524,CWE-126,CWE-126,CWE-122,3777,CWE-121,CWE-121
3,BIN_7010073,14277,CWE-126,CWE-126,CWE-122,4530,CWE-121,CWE-121
3,BIN_7012051,13404,CWE-126,CWE-126,CWE-122,3657,CWE-122,CWE-121
3,BIN_7025945,14201,CWE-126,CWE-126,CWE-122,4454,CWE-122,CWE-122
3,BIN_7071646,13521,CWE-126,CWE-126,CWE-122,3774,CWE-121,CWE-121
3,BIN_7076803,14440,CWE-126,CWE-126,CWE-122,4693,CWE-121,CWE-122
3,BIN_7096367,13653,CWE-126,CWE-126,CWE-122,3906,CWE-121,CWE-121
3,BIN_7109123,13770,CWE-126,CWE-126,CWE-122,4023,CWE-122,CWE-122
3,BIN_7119537,13575,CWE-126,CWE-126,CWE-122,3828,CWE-121,CWE-121
3,BIN_7157206,13710,CWE-126,CWE-126,CWE-122,3963,CWE-121,CWE-122
3,BIN_7171523,13224,CWE-126,CWE-126,CWE-122,3477,CWE-121,CWE-121
3,BIN_7223457,14190,CWE-126,CWE-126,CWE-122,4443,CWE-121,CWE-122
3,BIN_7247478,13577,CWE-126,CWE-126,CWE-122,3830,CWE-121,CWE-121
3,BIN_7255451,14350,CWE-126,CWE-126,CWE-122,4603,CWE-121,CWE-121
3,BIN_7266303,13268,CWE-126,CWE-126,CWE-122,3521,CWE-121,CWE-122
3,BIN_7320707,14148,CWE-126,CWE-126,CWE-122,4401,CWE-121,CWE-122
3,BIN_7334408,13910,CWE-126,CWE-126,CWE-122,4163,CWE-122,CWE-122
3,BIN_7341307,13899,CWE-126,CWE-126,CWE-122,4152,CWE-122,CWE-122
3,BIN_7361260,13127,CWE-126,CWE-126,CWE-122,3380,CWE-121,CWE-121
3,BIN_7412223,14003,CWE-126,CWE-126,CWE-122,4256,CWE-121,CWE-122
3,BIN_7424311,13796,CWE-126,CWE-126,CWE-122,4049,CWE-122,CWE-122
3,BIN_7428800,13619,CWE-126,CWE-126,CWE-122,3872,CWE-121,CWE-121
3,BIN_7437256,13943,CWE-126,CWE-126,CWE-122,4196,CWE-122,CWE-122
3,BIN_7451422,13533,CWE-126,CWE-126,CWE-122,3786,CWE-121,CWE-121
3,BIN_7453150,14037,CWE-126,CWE-126,CWE-122,4290,CWE-122,CWE-122
3,BIN_7468233,13904,CWE-126,CWE-126,CWE-122,4157,CWE-122,CWE-122
3,BIN_7484751,13843,CWE-126,CWE-126,CWE-122,4096,CWE-121,CWE-122
3,BIN_7491870,14399,CWE-126,CWE-126,CWE-122,4652,CWE-121,CWE-122
3,BIN_7501391,13944,CWE-126,CWE-126,CWE-122,4197,CWE-122,CWE-122
3,BIN_7505706,14054,CWE-126,CWE-126,CWE-122,4307,CWE-122,CWE-122
3,BIN_7508370,10859,CWE-126,CWE-126,CWE-122,1112,CWE-126,CWE-121
3,BIN_7563366,13210,CWE-126,CWE-126,CWE-122,3463,CWE-121,CWE-121
3,BIN_7572530,13767,CWE-126,CWE-126,CWE-122,4020,CWE-122,CWE-122
3,BIN_7574094,14407,CWE-126,CWE-126,CWE-122,4660,CWE-121,CWE-122
3,BIN_7593428,14140,CWE-126,CWE-126,CWE-122,4393,CWE-121,CWE-122
3,BIN_7602088,13571,CWE-126,CWE-126,CWE-122,3824,CWE-121,CWE-121
3,BIN_7611578,14083,CWE-126,CWE-126,CWE-122,4336,CWE-122,CWE-122
3,BIN_7620848,13260,CWE-126,CWE-126,CWE-122,3513,CWE-121,CWE-122
3,BIN_7626714,14100,CWE-126,CWE-126,CWE-122,4353,CWE-121,CWE-122
3,BIN_7634612,14481,CWE-126,CWE-126,CWE-122,4734,CWE-121,CWE-122
3,BIN_7661705,13252,CWE-126,CWE-126,CWE-122,3505,CWE-121,CWE-122
3,BIN_7665479,13643,CWE-126,CWE-126,CWE-122,3896,CWE-121,CWE-121
3,BIN_7717243,14006,CWE-126,CWE-126,CWE-122,4259,CWE-122,CWE-122
3,BIN_7722119,14242,CWE-126,CWE-126,CWE-122,4495,CWE-121,CWE-122
3,BIN_7732936,14232,CWE-126,CWE-126,CWE-122,4485,CWE-122,CWE-122
3,BIN_7737839,13683,CWE-126,CWE-126,CWE-122,3936,CWE-122,CWE-121
3,BIN_7749479,13059,CWE-126,CWE-126,CWE-122,3312,CWE-121,CWE-121
3,BIN_7762344,13255,CWE-126,CWE-126,CWE-122,3508,CWE-121,CWE-122
3,BIN_7771745,13907,CWE-126,CWE-126,CWE-122,4160,CWE-121,CWE-122
3,BIN_7796763,14374,CWE-126,CWE-126,CWE-122,4627,CWE-121,CWE-121
3,BIN_7816345,14233,CWE-126,CWE-126,CWE-122,4486,CWE-122,CWE-122
3,BIN_7829594,13067,CWE-126,CWE-126,CWE-122,3320,CWE-121,CWE-121
3,BIN_7841743,14351,CWE-126,CWE-126,CWE-122,4604,CWE-121,CWE-121
3,BIN_7876070,14294,CWE-126,CWE-126,CWE-122,4547,CWE-121,CWE-121
3,BIN_7932736,14397,CWE-126,CWE-126,CWE-122,4650,CWE-121,CWE-122
3,BIN_7936107,14038,CWE-126,CWE-126,CWE-122,4291,CWE-122,CWE-122
3,BIN_7947351,13902,CWE-126,CWE-126,CWE-122,4155,CWE-121,CWE-122
3,BIN_7997659,14031,CWE-126,CWE-126,CWE-122,4284,CWE-122,CWE-122
3,BIN_8009368,14289,CWE-126,CWE-126,CWE-122,4542,CWE-121,CWE-121
3,BIN_8042217,13535,CWE-126,CWE-126,CWE-122,3788,CWE-121,CWE-121
3,BIN_8043175,13614,CWE-126,CWE-126,CWE-122,3867,CWE-121,CWE-122
3,BIN_8045376,10865,CWE-126,CWE-126,CWE-122,1118,CWE-122,CWE-121
3,BIN_8053591,13801,CWE-126,CWE-126,CWE-122,4054,CWE-122,CWE-122
3,BIN_8068328,13379,CWE-126,CWE-126,CWE-122,3632,CWE-121,CWE-121
3,BIN_8072041,13348,CWE-126,CWE-126,CWE-122,3601,CWE-121,CWE-121
3,BIN_8074579,13860,CWE-126,CWE-126,CWE-122,4113,CWE-121,CWE-122
3,BIN_8084283,13366,CWE-126,CWE-126,CWE-122,3619,CWE-121,CWE-121
3,BIN_8089435,13266,CWE-126,CWE-126,CWE-122,3519,CWE-122,CWE-122
3,BIN_8094755,13483,CWE-126,CWE-126,CWE-122,3736,CWE-121,CWE-121
3,BIN_8114560,14439,CWE-126,CWE-126,CWE-122,4692,CWE-121,CWE-122
3,BIN_8117480,14479,CWE-126,CWE-126,CWE-122,4732,CWE-121,CWE-122
3,BIN_8124415,13356,CWE-126,CWE-126,CWE-122,3609,CWE-121,CWE-121
3,BIN_8129158,13498,CWE-126,CWE-126,CWE-122,3751,CWE-121,CWE-121
3,BIN_8135773,13416,CWE-126,CWE-126,CWE-122,3669,CWE-121,CWE-121
3,BIN_8162248,14226,CWE-126,CWE-126,CWE-122,4479,CWE-122,CWE-122
3,BIN_8225723,14050,CWE-126,CWE-126,CWE-122,4303,CWE-121,CWE-122
3,BIN_8231443,13844,CWE-126,CWE-126,CWE-122,4097,CWE-121,CWE-122
3,BIN_8233200,13935,CWE-126,CWE-126,CWE-122,4188,CWE-122,CWE-122
3,BIN_8249277,13438,CWE-126,CWE-126,CWE-122,3691,CWE-121,CWE-121
3,BIN_8269475,14492,CWE-126,CWE-126,CWE-122,4745,CWE-121,CWE-121
3,BIN_8293598,13489,CWE-126,CWE-126,CWE-122,3742,CWE-121,CWE-121
3,BIN_8333154,13900,CWE-126,CWE-126,CWE-122,4153,CWE-122,CWE-122
3,BIN_8338635,13205,CWE-126,CWE-126,CWE-122,3458,CWE-121,CWE-121
3,BIN_8341394,13164,CWE-126,CWE-126,CWE-122,3417,CWE-121,CWE-121
3,BIN_8363440,13565,CWE-126,CWE-126,CWE-122,3818,CWE-121,CWE-121
3,BIN_8408189,13948,CWE-126,CWE-126,CWE-122,4201,CWE-122,CWE-122
3,BIN_8423840,14182,CWE-126,CWE-126,CWE-122,4435,CWE-122,CWE-122
3,BIN_8432102,13792,CWE-126,CWE-126,CWE-122,4045,CWE-122,CWE-122
3,BIN_8441314,13750,CWE-126,CWE-126,CWE-122,4003,CWE-122,CWE-122
3,BIN_8450620,14490,CWE-126,CWE-126,CWE-122,4743,CWE-121,CWE-122
3,BIN_8502721,13766,CWE-126,CWE-126,CWE-122,4019,CWE-122,CWE-122
3,BIN_8509529,14284,CWE-126,CWE-126,CWE-122,4537,CWE-121,CWE-121
3,BIN_8518387,14451,CWE-126,CWE-126,CWE-122,4704,CWE-121,CWE-122
3,BIN_8535254,14222,CWE-126,CWE-126,CWE-122,4475,CWE-122,CWE-122
3,BIN_8540393,14390,CWE-126,CWE-126,CWE-122,4643,CWE-121,CWE-122
3,BIN_8545836,13794,CWE-126,CWE-126,CWE-122,4047,CWE-122,CWE-122
3,BIN_8587032,14272,CWE-126,CWE-126,CWE-122,4525,CWE-121,CWE-121
3,BIN_8593127,13117,CWE-126,CWE-126,CWE-122,3370,CWE-121,CWE-121
3,BIN_8594483,13446,CWE-126,CWE-126,CWE-122,3699,CWE-121,CWE-121
3,BIN_8611816,13755,CWE-126,CWE-126,CWE-122,4008,CWE-122,CWE-122
3,BIN_8657872,14132,CWE-126,CWE-126,CWE-122,4385,CWE-121,CWE-122
3,BIN_8665872,13647,CWE-126,CWE-126,CWE-122,3900,CWE-121,CWE-121
3,BIN_8681267,14404,CWE-126,CWE-126,CWE-122,4657,CWE-121,CWE-122
3,BIN_8690370,13859,CWE-126,CWE-126,CWE-122,4112,CWE-121,CWE-122
3,BIN_8696748,14008,CWE-126,CWE-126,CWE-122,4261,CWE-121,CWE-122
3,BIN_8740782,14480,CWE-126,CWE-126,CWE-122,4733,CWE-121,CWE-122
3,BIN_8741927,14310,CWE-126,CWE-126,CWE-122,4563,CWE-121,CWE-121
3,BIN_8747710,13851,CWE-126,CWE-126,CWE-122,4104,CWE-121,CWE-122
3,BIN_8759947,13989,CWE-126,CWE-126,CWE-122,4242,CWE-121,CWE-122
3,BIN_8767074,13258,CWE-126,CWE-126,CWE-122,3511,CWE-121,CWE-122
3,BIN_8776249,14317,CWE-126,CWE-126,CWE-122,4570,CWE-121,CWE-121
3,BIN_8787588,14449,CWE-126,CWE-126,CWE-122,4702,CWE-121,CWE-122
3,BIN_8792561,13579,CWE-126,CWE-126,CWE-122,3832,CWE-121,CWE-121
3,BIN_8793420,14184,CWE-126,CWE-126,CWE-122,4437,CWE-122,CWE-122
3,BIN_8809955,13114,CWE-126,CWE-126,CWE-122,3367,CWE-121,CWE-121
3,BIN_8811266,14128,CWE-126,CWE-126,CWE-122,4381,CWE-121,CWE-122
3,BIN_8814953,14086,CWE-126,CWE-126,CWE-122,4339,CWE-122,CWE-122
3,BIN_8821232,14092,CWE-126,CWE-126,CWE-122,4345,CWE-122,CWE-122
3,BIN_8850772,14197,CWE-126,CWE-126,CWE-122,4450,CWE-121,CWE-122
3,BIN_8852938,14365,CWE-126,CWE-126,CWE-122,4618,CWE-121,CWE-121
3,BIN_8856767,13484,CWE-126,CWE-126,CWE-122,3737,CWE-121,CWE-121
3,BIN_8862029,13608,CWE-126,CWE-126,CWE-122,3861,CWE-121,CWE-122
3,BIN_8893018,13753,CWE-126,CWE-126,CWE-122,4006,CWE-122,CWE-122
3,BIN_8943819,14410,CWE-126,CWE-126,CWE-122,4663,CWE-121,CWE-122
